,TruePower(+3),TruePower(+6),TruePower(+9),TruePower(+12),TruePower(+15),TruePower(+18),TruePower(+21),TruePower(+24),TruePower(+27),TruePower(+30),TruePower(+33),TruePower(+36),TruePower(+39),TruePower(+42),TruePower(+45),TruePower(+48),TruePower(+51),TruePower(+54),TruePower(+57),TruePower(+60),TruePower(+63),TruePower(+66),TruePower(+69),TruePower(+72)
2018-02-02 00:00:00,0.0,5.0,159.44444444444446,212.88888888888889,164.44444444444446,18.72222222222222,0.0,0.0,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0
2018-02-02 03:00:00,5.0,159.44444444444446,212.88888888888889,164.44444444444446,18.72222222222222,0.0,0.0,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0
2018-02-02 06:00:00,159.44444444444446,212.88888888888889,164.44444444444446,18.72222222222222,0.0,0.0,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889
2018-02-02 09:00:00,212.88888888888889,164.44444444444446,18.72222222222222,0.0,0.0,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223
2018-02-02 12:00:00,164.44444444444446,18.72222222222222,0.0,0.0,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223
2018-02-02 15:00:00,18.72222222222222,0.0,0.0,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111
2018-02-02 18:00:00,0.0,0.0,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668
2018-02-02 21:00:00,0.0,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0
2018-02-03 00:00:00,0.0,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0
2018-02-03 03:00:00,5.222222222222222,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0
2018-02-03 06:00:00,148.22222222222223,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667
2018-02-03 09:00:00,226.27777777777777,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334
2018-02-03 12:00:00,164.66666666666666,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5
2018-02-03 15:00:00,17.055555555555557,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111
2018-02-03 18:00:00,0.0,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0
2018-02-03 21:00:00,0.0,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0
2018-02-04 00:00:00,0.0,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0
2018-02-04 03:00:00,5.444444444444445,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0
2018-02-04 06:00:00,147.61111111111111,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778
2018-02-04 09:00:00,225.88888888888889,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554
2018-02-04 12:00:00,165.22222222222223,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223
2018-02-04 15:00:00,17.444444444444443,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0
2018-02-04 18:00:00,0.0,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557
2018-02-04 21:00:00,0.0,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0
2018-02-05 00:00:00,0.0,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0
2018-02-05 03:00:00,5.888888888888889,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0
2018-02-05 06:00:00,152.22222222222223,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667
2018-02-05 09:00:00,223.72222222222223,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777
2018-02-05 12:00:00,170.11111111111111,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554
2018-02-05 15:00:00,17.166666666666668,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334
2018-02-05 18:00:00,0.0,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111
2018-02-05 21:00:00,0.0,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0
2018-02-06 00:00:00,0.0,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0
2018-02-06 03:00:00,5.666666666666667,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0
2018-02-06 06:00:00,154.83333333333334,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445
2018-02-06 09:00:00,231.5,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666
2018-02-06 12:00:00,169.61111111111111,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889
2018-02-06 15:00:00,18.0,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111
2018-02-06 18:00:00,0.0,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668
2018-02-06 21:00:00,0.0,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0
2018-02-07 00:00:00,0.0,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0
2018-02-07 03:00:00,6.777777777777778,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0
2018-02-07 06:00:00,152.55555555555554,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667
2018-02-07 09:00:00,221.22222222222223,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666
2018-02-07 12:00:00,171.0,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554
2018-02-07 15:00:00,20.055555555555557,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554
2018-02-07 18:00:00,0.0,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889
2018-02-07 21:00:00,0.0,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0
2018-02-08 00:00:00,0.0,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0
2018-02-08 03:00:00,7.666666666666667,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0
2018-02-08 06:00:00,177.77777777777777,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334
2018-02-08 09:00:00,231.05555555555554,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666
2018-02-08 12:00:00,183.33333333333334,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666
2018-02-08 15:00:00,22.11111111111111,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666
2018-02-08 18:00:00,0.0,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111
2018-02-08 21:00:00,0.0,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0
2018-02-09 00:00:00,0.0,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0
2018-02-09 03:00:00,6.944444444444445,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0
2018-02-09 06:00:00,175.66666666666666,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666
2018-02-09 09:00:00,228.38888888888889,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446
2018-02-09 12:00:00,178.61111111111111,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446
2018-02-09 15:00:00,22.166666666666668,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554
2018-02-09 18:00:00,0.0,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443
2018-02-09 21:00:00,0.0,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0
2018-02-10 00:00:00,0.0,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0
2018-02-10 03:00:00,7.166666666666667,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0
2018-02-10 06:00:00,175.16666666666666,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778
2018-02-10 09:00:00,239.55555555555554,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0
2018-02-10 12:00:00,174.55555555555554,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334
2018-02-10 15:00:00,23.38888888888889,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446
2018-02-10 18:00:00,0.0,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668
2018-02-10 21:00:00,0.0,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0
2018-02-11 00:00:00,0.0,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0
2018-02-11 03:00:00,8.833333333333334,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0
2018-02-11 06:00:00,167.16666666666666,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667
2018-02-11 09:00:00,228.66666666666666,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667,154.61111111111111
2018-02-11 12:00:00,173.16666666666666,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667,154.61111111111111,241.55555555555554
2018-02-11 15:00:00,23.61111111111111,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667,154.61111111111111,241.55555555555554,172.94444444444446
2018-02-11 18:00:00,0.0,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667,154.61111111111111,241.55555555555554,172.94444444444446,22.833333333333332
2018-02-11 21:00:00,0.0,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667,154.61111111111111,241.55555555555554,172.94444444444446,22.833333333333332,0.0
2018-02-12 00:00:00,0.0,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667,154.61111111111111,241.55555555555554,172.94444444444446,22.833333333333332,0.0,0.0
2018-02-12 03:00:00,8.166666666666666,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667,154.61111111111111,241.55555555555554,172.94444444444446,22.833333333333332,0.0,0.0,0.0
2018-02-12 06:00:00,162.94444444444446,238.44444444444446,177.55555555555554,19.944444444444443,0.0,0.0,0.0,7.777777777777778,155.0,226.33333333333334,172.94444444444446,20.666666666666668,0.0,0.0,0.0,7.666666666666667,154.61111111111111,241.55555555555554,172.94444444444446,22.833333333333332,0.0,0.0,0.0,8.333333333333334
